Speaker,Region,Phoneme,Sonority,Point of articulation,Vowel,Horizontal position,Vertical Position,Stress,Relative intensity
HB,Chile,k,voiceless,velar,e,anterior,mid,unstressed,18.6
HB,Chile,k,voiceless,velar,e,anterior,mid,unstressed,17.6
HB,Chile,k,voiceless,velar,i,anterior,high,stressed,18
HB,Chile,k,voiceless,velar,i,anterior,high,stressed,16.6
HB,Chile,k,voiceless,velar,i,anterior,high,unstressed,19.6
HB,Chile,k,voiceless,velar,i,anterior,high,unstressed,23.5
HB,Chile,t,voiceless,dental,a,central,low,stressed,22
HB,Chile,t,voiceless,dental,a,central,low,stressed,28.5
HB,Chile,t,voiceless,dental,a,central,low,unstressed,24.7
HB,Chile,t,voiceless,dental,a,central,low,unstressed,4.4
HB,Chile,t,voiceless,dental,e,anterior,mid,stressed,32.2
HB,Chile,t,voiceless,dental,e,anterior,mid,stressed,28.3
HB,Chile,t,voiceless,dental,e,anterior,mid,unstressed,13.5
HB,Chile,t,voiceless,dental,e,anterior,mid,unstressed,23.2
HB,Chile,t,voiceless,dental,i,anterior,high,stressed,20.4
HB,Chile,t,voiceless,dental,i,anterior,high,stressed,16.3
HB,Chile,t,voiceless,dental,i,anterior,high,unstressed,19.4
HB,Chile,t,voiceless,dental,i,anterior,high,unstressed,13.4
HB,Chile,t,voiceless,dental,o,posterior,mid,stressed,28.6
HB,Chile,t,voiceless,dental,o,posterior,mid,stressed,28
HB,Chile,t,voiceless,dental,o,posterior,mid,unstressed,20.4
HB,Chile,t,voiceless,dental,o,posterior,mid,unstressed,21.3
HB,Chile,t,voiceless,dental,u,posterior,high,stressed,14
HB,Chile,t,voiceless,dental,u,posterior,high,stressed,18.6
HB,Chile,t,voiceless,dental,u,posterior,high,unstressed,10.1
HB,Chile,t,voiceless,dental,u,posterior,high,unstressed,16.5
HA,Chile,b,voiced,bilabial,a,central,low,stressed,11
HA,Chile,b,voiced,bilabial,a,central,low,stressed,10.9
HA,Chile,b,voiced,bilabial,a,central,low,unstressed,5.3
HA,Chile,b,voiced,bilabial,a,central,low,unstressed,2.3
HA,Chile,b,voiced,bilabial,e,anterior,mid,stressed,5
HA,Chile,b,voiced,bilabial,e,anterior,mid,stressed,8.9
HA,Chile,b,voiced,bilabial,e,anterior,mid,unstressed,3.4
HA,Chile,b,voiced,bilabial,e,anterior,mid,unstressed,3.9
HA,Chile,b,voiced,bilabial,i,anterior,high,stressed,9.6
HA,Chile,b,voiced,bilabial,i,anterior,high,stressed,15.1
HA,Chile,b,voiced,bilabial,i,anterior,high,unstressed,9.6
HA,Chile,b,voiced,bilabial,i,anterior,high,unstressed,7.5
HA,Chile,b,voiced,bilabial,o,posterior,mid,stressed,17.5
HA,Chile,b,voiced,bilabial,o,posterior,mid,stressed,10.3
HA,Chile,b,voiced,bilabial,o,posterior,mid,unstressed,2.4
HA,Chile,b,voiced,bilabial,o,posterior,mid,unstressed,1.8
HA,Chile,b,voiced,bilabial,u,posterior,high,stressed,5.1
HA,Chile,b,voiced,bilabial,u,posterior,high,stressed,8.2
HA,Chile,b,voiced,bilabial,u,posterior,high,unstressed,2.2
HA,Chile,b,voiced,bilabial,u,posterior,high,unstressed,1.3
HA,Chile,k,voiceless,velar,a,central,low,stressed,17.6
HA,Chile,k,voiceless,velar,a,central,low,stressed,17.9
HA,Chile,k,voiceless,velar,a,central,low,unstressed,15.1
HA,Chile,k,voiceless,velar,a,central,low,unstressed,15.4
HA,Chile,k,voiceless,velar,o,posterior,mid,stressed,19.2
HA,Chile,k,voiceless,velar,o,posterior,mid,stressed,19.8
HA,Chile,k,voiceless,velar,o,posterior,mid,unstressed,19.9
HA,Chile,k,voiceless,velar,o,posterior,mid,unstressed,19.3
HA,Chile,k,voiceless,velar,u,posterior,high,stressed,23.5
HA,Chile,k,voiceless,velar,u,posterior,high,stressed,23.6
HA,Chile,k,voiceless,velar,u,posterior,high,unstressed,16.8
HA,Chile,k,voiceless,velar,u,posterior,high,unstressed,19
HA,Chile,d,voiced,dental,a,central,low,stressed,2.5
HA,Chile,d,voiced,dental,a,central,low,stressed,8.1
HA,Chile,d,voiced,dental,a,central,low,unstressed,2.3
HA,Chile,d,voiced,dental,a,central,low,unstressed,1
HA,Chile,d,voiced,dental,e,anterior,mid,stressed,0.8
HA,Chile,d,voiced,dental,e,anterior,mid,stressed,4.8
HA,Chile,d,voiced,dental,e,anterior,mid,unstressed,0.1
HA,Chile,d,voiced,dental,e,anterior,mid,unstressed,0.4
HA,Chile,d,voiced,dental,i,anterior,high,stressed,2.8
HA,Chile,d,voiced,dental,i,anterior,high,stressed,13.8
HA,Chile,d,voiced,dental,i,anterior,high,unstressed,1.3
HA,Chile,d,voiced,dental,i,anterior,high,unstressed,0.9
HA,Chile,d,voiced,dental,o,posterior,mid,stressed,3.6
HA,Chile,d,voiced,dental,o,posterior,mid,stressed,11.4
HA,Chile,d,voiced,dental,o,posterior,mid,unstressed,0.5
HA,Chile,d,voiced,dental,o,posterior,mid,unstressed,0.6
HA,Chile,d,voiced,dental,u,posterior,high,stressed,1.8
HA,Chile,d,voiced,dental,u,posterior,high,stressed,9.8
HA,Chile,d,voiced,dental,u,posterior,high,unstressed,0.6
HA,Chile,d,voiced,dental,u,posterior,high,unstressed,7.4
HA,Chile,g,voiced,velar,a,central,low,stressed,17.2
HA,Chile,g,voiced,velar,a,central,low,stressed,13.9
HA,Chile,g,voiced,velar,a,central,low,unstressed,0.8
HA,Chile,g,voiced,velar,a,central,low,unstressed,0.5
HA,Chile,g,voiced,velar,o,posterior,mid,stressed,9.1
HA,Chile,g,voiced,velar,o,posterior,mid,stressed,4.4
HA,Chile,g,voiced,velar,o,posterior,mid,unstressed,2.4
HA,Chile,g,voiced,velar,o,posterior,mid,unstressed,0
HA,Chile,g,voiced,velar,e,anterior,mid,stressed,8.2
HA,Chile,g,voiced,velar,e,anterior,mid,stressed,24.2
HA,Chile,g,voiced,velar,e,anterior,mid,unstressed,3.6
HA,Chile,g,voiced,velar,e,anterior,mid,unstressed,0.4
HA,Chile,g,voiced,velar,i,anterior,high,stressed,13.5
HA,Chile,g,voiced,velar,i,anterior,high,stressed,9.4
HA,Chile,g,voiced,velar,i,anterior,high,unstressed,0
HA,Chile,g,voiced,velar,i,anterior,high,unstressed,0.2
HA,Chile,g,voiced,velar,u,posterior,high,stressed,5.4
HA,Chile,g,voiced,velar,u,posterior,high,stressed,7.2
HA,Chile,g,voiced,velar,u,posterior,high,unstressed,3.7
HA,Chile,g,voiced,velar,u,posterior,high,unstressed,1.9
HA,Chile,p,voiceless,bilabial,a,central,low,stressed,21.2
HA,Chile,p,voiceless,bilabial,a,central,low,stressed,19.7
HA,Chile,p,voiceless,bilabial,a,central,low,unstressed,16.6
HA,Chile,p,voiceless,bilabial,a,central,low,unstressed,16.9
HA,Chile,p,voiceless,bilabial,e,anterior,mid,stressed,21.2
HA,Chile,p,voiceless,bilabial,e,anterior,mid,stressed,22.8
HA,Chile,p,voiceless,bilabial,e,anterior,mid,unstressed,16.2
HA,Chile,p,voiceless,bilabial,e,anterior,mid,unstressed,18.6
HA,Chile,p,voiceless,bilabial,i,anterior,high,stressed,24.4
HA,Chile,p,voiceless,bilabial,i,anterior,high,stressed,28.3
HA,Chile,p,voiceless,bilabial,i,anterior,high,unstressed,16.6
HA,Chile,p,voiceless,bilabial,i,anterior,high,unstressed,17.2
HA,Chile,p,voiceless,bilabial,o,posterior,mid,stressed,21.3
HA,Chile,p,voiceless,bilabial,o,posterior,mid,stressed,22.8
HA,Chile,p,voiceless,bilabial,o,posterior,mid,unstressed,18.9
HA,Chile,p,voiceless,bilabial,o,posterior,mid,unstressed,19.7
HA,Chile,p,voiceless,bilabial,u,posterior,high,stressed,26.1
HA,Chile,p,voiceless,bilabial,u,posterior,high,stressed,25.3
HA,Chile,p,voiceless,bilabial,u,posterior,high,unstressed,21.8
HA,Chile,p,voiceless,bilabial,u,posterior,high,unstressed,19.1
HA,Chile,k,voiceless,velar,e,anterior,mid,stressed,23.2
HA,Chile,k,voiceless,velar,e,anterior,mid,stressed,26.1
HA,Chile,k,voiceless,velar,e,anterior,mid,unstressed,16
HA,Chile,k,voiceless,velar,e,anterior,mid,unstressed,20.2
HA,Chile,k,voiceless,velar,i,anterior,high,stressed,24.7
HA,Chile,k,voiceless,velar,i,anterior,high,stressed,23.4
HA,Chile,k,voiceless,velar,i,anterior,high,unstressed,23.2
HA,Chile,k,voiceless,velar,i,anterior,high,unstressed,21.3
HA,Chile,t,voiceless,dental,a,central,low,stressed,26.1
HA,Chile,t,voiceless,dental,a,central,low,stressed,23.5
HA,Chile,t,voiceless,dental,a,central,low,unstressed,25.2
HA,Chile,t,voiceless,dental,a,central,low,unstressed,21.2
HA,Chile,t,voiceless,dental,e,anterior,mid,stressed,21.9
HA,Chile,t,voiceless,dental,e,anterior,mid,stressed,24.5
HA,Chile,t,voiceless,dental,e,anterior,mid,unstressed,15.4
HA,Chile,t,voiceless,dental,e,anterior,mid,unstressed,17.6
HA,Chile,t,voiceless,dental,i,anterior,high,stressed,25.3
HA,Chile,t,voiceless,dental,i,anterior,high,stressed,19.7
HA,Chile,t,voiceless,dental,i,anterior,high,unstressed,23.5
HA,Chile,t,voiceless,dental,i,anterior,high,unstressed,23.5
HA,Chile,t,voiceless,dental,o,posterior,mid,stressed,24.3
HA,Chile,t,voiceless,dental,o,posterior,mid,stressed,25
HA,Chile,t,voiceless,dental,o,posterior,mid,unstressed,19.4
HA,Chile,t,voiceless,dental,o,posterior,mid,unstressed,16.8
HA,Chile,t,voiceless,dental,u,posterior,high,stressed,10.3
HA,Chile,t,voiceless,dental,u,posterior,high,stressed,21.9
HA,Chile,t,voiceless,dental,u,posterior,high,unstressed,19
HA,Chile,t,voiceless,dental,u,posterior,high,unstressed,13
HC,Chile,b,voiced,bilabial,i,anterior,high,unstressed,5.8
HC,Chile,b,voiced,bilabial,i,anterior,high,unstressed,5.8
HC,Chile,b,voiced,bilabial,e,anterior,mid,unstressed,5.2
HC,Chile,b,voiced,bilabial,e,anterior,mid,unstressed,3.2
HC,Chile,b,voiced,bilabial,a,central,low,unstressed,0.4
HC,Chile,b,voiced,bilabial,a,central,low,unstressed,0.1
HC,Chile,b,voiced,bilabial,u,posterior,high,unstressed,2.6
HC,Chile,b,voiced,bilabial,u,posterior,high,unstressed,0.1
HC,Chile,b,voiced,bilabial,o,posterior,mid,unstressed,8.3
HC,Chile,b,voiced,bilabial,o,posterior,mid,unstressed,1
HC,Chile,d,voiced,dental,i,anterior,high,unstressed,1.5
HC,Chile,d,voiced,dental,i,anterior,high,unstressed,1.5
HC,Chile,d,voiced,dental,e,anterior,mid,unstressed,0.1
HC,Chile,d,voiced,dental,e,anterior,mid,unstressed,0.6
HC,Chile,d,voiced,dental,a,central,low,unstressed,4.1
HC,Chile,d,voiced,dental,a,central,low,unstressed,8.1
HC,Chile,d,voiced,dental,u,posterior,high,unstressed,1.3
HC,Chile,d,voiced,dental,u,posterior,high,unstressed,2.2
HC,Chile,d,voiced,dental,o,posterior,mid,unstressed,0.5
HC,Chile,d,voiced,dental,o,posterior,mid,unstressed,0.2
HC,Chile,g,voiced,velar,i,anterior,high,unstressed,0
HC,Chile,g,voiced,velar,i,anterior,high,unstressed,0.1
HC,Chile,g,voiced,velar,e,anterior,mid,unstressed,4.3
HC,Chile,g,voiced,velar,e,anterior,mid,unstressed,3.1
HC,Chile,g,voiced,velar,a,central,low,unstressed,3.7
HC,Chile,g,voiced,velar,a,central,low,unstressed,5.4
HC,Chile,g,voiced,velar,u,posterior,high,unstressed,0
HC,Chile,g,voiced,velar,u,posterior,high,unstressed,1.3
HC,Chile,g,voiced,velar,o,posterior,mid,unstressed,4.7
HC,Chile,g,voiced,velar,o,posterior,mid,unstressed,3.4
HC,Chile,k,voiceless,velar,i,anterior,high,unstressed,17.3
HC,Chile,k,voiceless,velar,i,anterior,high,unstressed,11.5
HC,Chile,k,voiceless,velar,e,anterior,mid,unstressed,19.7
HC,Chile,k,voiceless,velar,e,anterior,mid,unstressed,20.4
HC,Chile,k,voiceless,velar,a,central,low,unstressed,18.5
HC,Chile,k,voiceless,velar,a,central,low,unstressed,17.6
HC,Chile,k,voiceless,velar,u,posterior,high,unstressed,21.2
HC,Chile,k,voiceless,velar,u,posterior,high,unstressed,19.3
HC,Chile,k,voiceless,velar,o,posterior,mid,unstressed,13.5
HC,Chile,k,voiceless,velar,o,posterior,mid,unstressed,20.8
HC,Chile,p,voiceless,bilabial,i,anterior,high,unstressed,18.1
HC,Chile,p,voiceless,bilabial,i,anterior,high,unstressed,15
HC,Chile,p,voiceless,bilabial,e,anterior,mid,unstressed,18
HC,Chile,p,voiceless,bilabial,e,anterior,mid,unstressed,15.5
HC,Chile,p,voiceless,bilabial,a,central,low,unstressed,12.5
HC,Chile,p,voiceless,bilabial,a,central,low,unstressed,14.3
HC,Chile,p,voiceless,bilabial,u,posterior,high,unstressed,8
HC,Chile,p,voiceless,bilabial,u,posterior,high,unstressed,9.6
HC,Chile,p,voiceless,bilabial,o,posterior,mid,unstressed,20.9
HC,Chile,p,voiceless,bilabial,o,posterior,mid,unstressed,21.8
HC,Chile,t,voiceless,dental,i,anterior,high,unstressed,16.1
HC,Chile,t,voiceless,dental,i,anterior,high,unstressed,15.7
HC,Chile,t,voiceless,dental,e,anterior,mid,unstressed,15.1
HC,Chile,t,voiceless,dental,e,anterior,mid,unstressed,18.1
HC,Chile,t,voiceless,dental,a,central,low,unstressed,18.4
HC,Chile,t,voiceless,dental,a,central,low,unstressed,20.8
HC,Chile,t,voiceless,dental,u,posterior,high,unstressed,15.5
HC,Chile,t,voiceless,dental,u,posterior,high,unstressed,15.4
HC,Chile,t,voiceless,dental,o,posterior,mid,unstressed,15.1
HC,Chile,t,voiceless,dental,o,posterior,mid,unstressed,16.2
HC,Chile,b,voiced,bilabial,i,anterior,high,stressed,4.4
HC,Chile,b,voiced,bilabial,i,anterior,high,stressed,5.7
HC,Chile,b,voiced,bilabial,e,anterior,mid,stressed,9.3
HC,Chile,b,voiced,bilabial,e,anterior,mid,stressed,6.7
HC,Chile,b,voiced,bilabial,a,central,low,stressed,5.4
HC,Chile,b,voiced,bilabial,a,central,low,stressed,5.3
HC,Chile,b,voiced,bilabial,u,posterior,high,stressed,10.6
HC,Chile,b,voiced,bilabial,u,posterior,high,stressed,15
HC,Chile,b,voiced,bilabial,o,posterior,mid,stressed,13.3
HC,Chile,b,voiced,bilabial,o,posterior,mid,stressed,14.3
HC,Chile,d,voiced,dental,i,anterior,high,stressed,8.4
HC,Chile,d,voiced,dental,i,anterior,high,stressed,5.3
HC,Chile,d,voiced,dental,e,anterior,mid,stressed,4.4
HC,Chile,d,voiced,dental,e,anterior,mid,stressed,4.2
HC,Chile,d,voiced,dental,a,central,low,stressed,10.1
HC,Chile,d,voiced,dental,a,central,low,stressed,5.7
HC,Chile,d,voiced,dental,u,posterior,high,stressed,4.9
HC,Chile,d,voiced,dental,u,posterior,high,stressed,5.4
HC,Chile,d,voiced,dental,o,posterior,mid,stressed,2.6
HC,Chile,d,voiced,dental,o,posterior,mid,stressed,6.8
HC,Chile,g,voiced,velar,i,anterior,high,stressed,1.9
HC,Chile,g,voiced,velar,i,anterior,high,stressed,2.7
HC,Chile,g,voiced,velar,e,anterior,mid,stressed,4.9
HC,Chile,g,voiced,velar,e,anterior,mid,stressed,5
HC,Chile,g,voiced,velar,a,central,low,stressed,6.8
HC,Chile,g,voiced,velar,a,central,low,stressed,5.8
HC,Chile,g,voiced,velar,u,posterior,high,stressed,4.4
HC,Chile,g,voiced,velar,u,posterior,high,stressed,7.9
HC,Chile,g,voiced,velar,o,posterior,mid,stressed,10
HC,Chile,g,voiced,velar,o,posterior,mid,stressed,8.4
HC,Chile,k,voiceless,velar,i,anterior,high,stressed,18.8
HC,Chile,k,voiceless,velar,i,anterior,high,stressed,20.3
HC,Chile,k,voiceless,velar,e,anterior,mid,stressed,18.3
HC,Chile,k,voiceless,velar,e,anterior,mid,stressed,10.3
HC,Chile,k,voiceless,velar,a,central,low,stressed,19.7
HC,Chile,k,voiceless,velar,a,central,low,stressed,19.9
HC,Chile,k,voiceless,velar,u,posterior,high,stressed,21.8
HC,Chile,k,voiceless,velar,u,posterior,high,stressed,25.2
HC,Chile,k,voiceless,velar,o,posterior,mid,stressed,21.8
HC,Chile,k,voiceless,velar,o,posterior,mid,stressed,23.6
HC,Chile,p,voiceless,bilabial,i,anterior,high,stressed,16.1
HC,Chile,p,voiceless,bilabial,i,anterior,high,stressed,17.6
HC,Chile,p,voiceless,bilabial,e,anterior,mid,stressed,21.9
HC,Chile,p,voiceless,bilabial,e,anterior,mid,stressed,21.2
HC,Chile,p,voiceless,bilabial,a,central,low,stressed,24.4
HC,Chile,p,voiceless,bilabial,a,central,low,stressed,21.6
HC,Chile,p,voiceless,bilabial,u,posterior,high,stressed,18
HC,Chile,p,voiceless,bilabial,u,posterior,high,stressed,23.9
HC,Chile,p,voiceless,bilabial,o,posterior,mid,stressed,21.89
HC,Chile,p,voiceless,bilabial,o,posterior,mid,stressed,22.3
HC,Chile,t,voiceless,dental,i,anterior,high,stressed,16.8
HC,Chile,t,voiceless,dental,i,anterior,high,stressed,16.2
HC,Chile,t,voiceless,dental,e,anterior,mid,stressed,17.3
HC,Chile,t,voiceless,dental,e,anterior,mid,stressed,19
HC,Chile,t,voiceless,dental,a,central,low,stressed,22.9
HC,Chile,t,voiceless,dental,a,central,low,stressed,21.6
HC,Chile,t,voiceless,dental,u,posterior,high,stressed,21.6
HC,Chile,t,voiceless,dental,u,posterior,high,stressed,19.5
HC,Chile,t,voiceless,dental,o,posterior,mid,stressed,20.1
HC,Chile,t,voiceless,dental,o,posterior,mid,stressed,18.2
